 Activity Identifier, Activity Default Currency, Activity Default Language, Humanitarian, Activity Title, Activity Description (General), Activity Description (Objectives), Activity Description (Target Groups), Activity Description (Others), Activity Status, Actual Start Date, Actual End Date, Planned Start Date, Planned End Date, Participating Organisation Role, Participating Organisation Type, Participating Organisation Name, Participating Organisation Identifier, Recipient Country Code, Recipient Country Percentage, Recipient Region Code, Recipient Region Percentage, Sector Vocabulary,Sector Vocabulary URI, Sector Code, Sector Percentage, Sector Narrative, Transaction Internal Reference, Transaction Type, Transaction Date, Transaction Value, Transaction Value Date, Transaction Description, Transaction Provider Organisation Identifier, Transaction Provider Organisation Type, Transaction Provider Organisation Activity Identifier, Transaction Provider Organisation Description, Transaction Receiver Organisation Identifier, Transaction Receiver Organisation Type, Transaction Receiver Organisation Activity Identifier, Transaction Receiver Organisation Description, Transaction Sector Vocabulary, Transaction Sector Vocabulary URI, Transaction Sector Code,Transaction Sector Narrative, Transaction Recipient Country Code, Transaction Recipient Region Code, Policy Marker Vocabulary, Policy Marker Code, Policy Marker Significance, Activity Scope, Budget Type, Budget Status, Budget Period Start, Budget Period End, Budget Value, Budget Value Date, Budget Currency, Related Activity Identifier, Related Activity Type, Contact Type, Contact Organization, Contact Department, Contact Person Name, Contact Job Title, Contact Telephone, Contact Email, Contact Website, Contact Mailing Address
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2021/01/31,77628,2021/03/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2021/01/31 to 2021/03/31,,,,,,,,,,,,,,,,,,,2,2,2021/03/31,2021/03/31,0,2021/03/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2021/04/30,62858,2021/06/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2021/04/30 to 2021/06/30,,,,,,,,,,,,,,,,,,,2,2,2021/06/30,2021/06/30,338175,2021/06/30,USD,,,,,,,,,,,
2706-FDIP,USD,en,0,Food and Drugs Information Platform,The Project aims at creating an information sharing framework for the Food and Drug Agencies in the East African Trade Network. The FDAs have harmonized processes and procedures for carrying out some of their regulatory functions. This will now be placed on digital platforms to enhance efficiency in service delivery for cross border trade in pharmaceuticals and processed foods. ,,,,2,2018/07/01,,2018/07/01,2022/06/30,4,23,TradeMark East Africa,,,,298,100,1,,33120,50,,,3,2019/10/31,254434,2019/12/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2019/10/31 to 2019/12/31,,,,,,,,,,,,,,,,,,,2,2,2019/12/31,2019/12/31,0,2019/12/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,1,,22040,50,,,3,2020/01/31,33036,2020/03/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/01/31 to 2020/03/31,,,,,,,,,,,,,,,,,,,2,2,2020/03/31,2020/03/31,0,2020/03/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2020/04/30,259025,2020/06/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/04/30 to 2020/06/30,,,,,,,,,,,,,,,,,,,2,2,2020/06/30,2020/06/30,0,2020/06/30,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2020/07/30,-28116,2020/09/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/07/30 to 2020/09/30,,,,,,,,,,,,,,,,,,,2,2,2020/09/30,2020/09/30,0,2020/09/30,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2020/10/31,6508,2020/12/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/10/31 to 2020/12/31,,,,,,,,,,,,,,,,,,,2,2,2020/12/31,2020/12/31,0,2020/12/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2021/01/31,9666,2021/03/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2021/01/31 to 2021/03/31,,,,,,,,,,,,,,,,,,,2,2,2021/03/31,2021/03/31,0,2021/03/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2021/04/30,38108,2021/06/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2021/04/30 to 2021/06/30,,,,,,,,,,,,,,,,,,,2,2,2021/06/30,2021/06/30,596495,2021/06/30,USD,,,,,,,,,,,
2705-SPSIP,USD,en,0,Sanitary and Phytosanitary  Agri systems Information Platform,"The phytosanitary agencies and their fisheries and veterinary counterparts like the FDAs have been working with the EAC to develop common approaches to the management and regulation of agricultural SPS issues in the region.  The information sharing platform aims to facilitate improved efficiency and surveillance in cross border trade in plant, fisheries and livestock.",,,,2,2018/07/01,,2018/07/01,2022/06/30,4,23,TradeMark East Africa,,,,298,100,1,,33120,50,,,3,2019/10/31,182410,2019/12/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2019/10/31 to 2019/12/31,,,,,,,,,,,,,,,,,,,2,2,2019/12/31,2019/12/31,0,2019/12/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,1,,22040,50,,,3,2020/01/31,2142,2020/03/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/01/31 to 2020/03/31,,,,,,,,,,,,,,,,,,,2,2,2020/03/31,2020/03/31,0,2020/03/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2020/04/30,126066,2020/06/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/04/30 to 2020/06/30,,,,,,,,,,,,,,,,,,,2,2,2020/06/30,2020/06/30,0,2020/06/30,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2020/07/30,40966,2020/09/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/07/30 to 2020/09/30,,,,,,,,,,,,,,,,,,,2,2,2020/09/30,2020/09/30,0,2020/09/30,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2020/10/31,50918,2020/12/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/10/31 to 2020/12/31,,,,,,,,,,,,,,,,,,,2,2,2020/12/31,2020/12/31,0,2020/12/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2021/01/31,67129,2021/03/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2021/01/31 to 2021/03/31,,,,,,,,,,,,,,,,,,,2,2,2021/03/31,2021/03/31,0,2021/03/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2021/04/30,42388,2021/06/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2021/04/30 to 2021/06/30,,,,,,,,,,,,,,,,,,,2,2,2021/06/30,2021/06/30,438618,2021/06/30,USD,,,,,,,,,,,
2704-STBIP,USD,en,0,Standards Bureau Information Platform,"The project will aim at the Standards Agencies in the East African Trade Networks enabling them to exchange data on goods moving across borders to facilitate efficient border and market compliance and surveillance. With the agencies being at different levels of automation and adoption of ICT in their operations, the agencies have built collaboration frameworks in support of intra-regional trade through the East Africa Community (EAC) Secretariat. This project will go a long way to enhance the efforts already put in place.",,,,2,2018/07/01,,2018/07/01,2022/06/30,4,23,TradeMark East Africa,,,,298,100,1,,33120,50,,,3,2019/10/31,184576,2019/12/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2019/10/31 to 2019/12/31,,,,,,,,,,,,,,,,,,,2,2,2019/12/31,2019/12/31,0,2019/12/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,1,,22040,50,,,3,2020/01/31,10034,2020/03/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/01/31 to 2020/03/31,,,,,,,,,,,,,,,,,,,2,2,2020/03/31,2020/03/31,0,2020/03/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2020/04/30,10526,2020/06/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/04/30 to 2020/06/30,,,,,,,,,,,,,,,,,,,2,2,2020/06/30,2020/06/30,0,2020/06/30,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2020/07/30,57350,2020/09/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/07/30 to 2020/09/30,,,,,,,,,,,,,,,,,,,2,2,2020/09/30,2020/09/30,0,2020/09/30,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2020/10/31,49142,2020/12/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/10/31 to 2020/12/31,,,,,,,,,,,,,,,,,,,2,2,2020/12/31,2020/12/31,0,2020/12/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2021/01/31,26570,2021/03/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2021/01/31 to 2021/03/31,,,,,,,,,,,,,,,,,,,2,2,2021/03/31,2021/03/31,0,2021/03/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2021/04/30,276124,2021/06/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2021/04/30 to 2021/06/30,,,,,,,,,,,,,,,,,,,2,2,2021/06/30,2021/06/30,343136,2021/06/30,USD,,,,,,,,,,,
2703-SCTIP,USD,en,0,Single Customs Territory (SCT) Information Pipeline,"The project will aim at setting up a centralized information sharing point for the Revenue Authorities. This will be an improvement of the SCT information sharing framework that is based on system-to-system communications that is not scalable and has multiple points of failure. It will build on the existing SCT framework established by Revenue Authorities in the East African Trade Networks. This will result in optimal transmission and use of information, enhanced visibility, improved transparency and predictability, and ultimately increase efficiency in the supply chains used by EATN businesses.  It will also contribute to improved competitiveness of EATN trade and in particular exports and intra-regional trade.",,,,2,2018/01/01,,2018/01/01,2022/06/30,4,23,TradeMark East Africa,,,,298,100,1,,33120,50,,,3,2019/10/31,292435,2019/12/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2019/10/31 to 2019/12/31,,,,,,,,,,,,,,,,,,,2,2,2019/12/31,2019/12/31,0,2019/12/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,1,,22040,50,,,3,2020/01/31,59424,2020/03/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/01/31 to 2020/03/31,,,,,,,,,,,,,,,,,,,2,2,2020/03/31,2020/03/31,0,2020/03/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2020/04/30,27153,2020/06/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/04/30 to 2020/06/30,,,,,,,,,,,,,,,,,,,2,2,2020/06/30,2020/06/30,0,2020/06/30,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2020/07/30,22655,2020/09/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/07/30 to 2020/09/30,,,,,,,,,,,,,,,,,,,2,2,2020/09/30,2020/09/30,0,2020/09/30,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2021/01/31,1763,2021/03/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2021/01/31 to 2021/03/31,,,,,,,,,,,,,,,,,,,2,2,2021/03/31,2021/03/31,0,2021/03/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2021/04/30,65651,2021/06/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2021/04/30 to 2021/06/30,,,,,,,,,,,,,,,,,,,2,2,2021/06/30,2021/06/30,423012,2021/06/30,USD,,,,,,,,,,,
2702-TLIP,USD,en,0,Trade Logistics Information Pipeline (TLIP),"In international trade the supply chain that links the process of:  producing, manufacturing, moving and marketing of goods in international trade involves several business processes, regulatory documents, border formalities and logistics from sources of production to destination markets or consumption centres is highly complex, multi-layered and information intensive. The more borders cargo has to transit through, the more challenging it is to move the goods from source to destination.  The associated constraints with this kind of supply chain requires the establishment of seamless linkages among the supply chain actors to enable them to act more efficiently and transparently to lower the time and costs associated with the international trade process.

The programme aims at developing and implementing information sharing and exchange frameworks based on ICT to improve the information systems used by different supply chain actors by giving them direct access to relevant information. This will result in optimal transmission and use of information, enhanced visibility, improved transparency and predictability, and ultimately increase efficiency in the supply chains used by EATN businesses.  It will also contribute to improved competitiveness of EATN trade and in particular exports.",,,,2,2018/01/01,,2018/01/01,2022/06/30,4,23,TradeMark East Africa,,,,298,100,1,,33120,50,,,3,2020/04/30,319682,2020/06/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/04/30 to 2020/06/30,,,,,,,,,,,,,,,,,,,2,2,2020/06/30,2020/06/30,0,2020/06/30,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,1,,22040,50,,,3,2020/07/30,35407,2020/09/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/07/30 to 2020/09/30,,,,,,,,,,,,,,,,,,,2,2,2020/09/30,2020/09/30,0,2020/09/30,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2020/10/31,13979,2020/12/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/10/31 to 2020/12/31,,,,,,,,,,,,,,,,,,,2,2,2020/12/31,2020/12/31,0,2020/12/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2021/01/31,2808,2021/03/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2021/01/31 to 2021/03/31,,,,,,,,,,,,,,,,,,,2,2,2021/03/31,2021/03/31,0,2021/03/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2021/04/30,44187,2021/06/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2021/04/30 to 2021/06/30,,,,,,,,,,,,,,,,,,,2,2,2021/06/30,2021/06/30,356682,2021/06/30,USD,,,,,,,,,,,
2604-SPS,USD,en,0,Trade Sanitary and Phytosanitary (SPS) Framework,"The SPS programme’s goal is to reduce SPS barriers to trade. It will work with SPS regulatory agencies in the different countries to enable them to successfully carry out their mandate to enforce compliance to SPS requirements. It will also support private economic actors to increase compliance with SPS requirements for key markets.  SPS Agencies will be supported to carry out effective export inspections so that the certificates issued are deemed to be enough. Various economic actors such as exporters and producers will be trained to acquire product certification to access priority export markets. The programme will therefore comprise of:
1.	Supporting economic actors at the national level to comply to SPS requirements for their target markets
2.	Building the capacity of national SPS agencies to enforce compliance to applicable SPS measures
3.	Strengthening Regional Cooperation in developing and implementing SPS measures
Sustainability will be in-built in the programme to ensure continuity and impact after TMEA interventions end. This will be through staff training and building financial self-sustenance into the programme design.",,,,2,2017/07/01,,2017/07/01,2023/06/30,4,23,TradeMark East Africa,,,,298,100,1,,33120,34,,,3,2019/10/31,46358,2019/12/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2019/10/31 to 2019/12/31,,,,,,,,,,,,,,,,,,,2,2,2019/12/31,2019/12/31,0,2019/12/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,1,,33130,33,,,3,2020/01/31,30309,2020/03/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/01/31 to 2020/03/31,,,,,,,,,,,,,,,,,,,2,2,2020/03/31,2020/03/31,0,2020/03/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,1,,43073,33,,,3,2020/04/30,2763,2020/06/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/04/30 to 2020/06/30,,,,,,,,,,,,,,,,,,,2,2,2020/06/30,2020/06/30,0,2020/06/30,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2020/10/31,22644,2020/12/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2020/10/31 to 2020/12/31,,,,,,,,,,,,,,,,,,,2,2,2020/12/31,2020/12/31,0,2020/12/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2021/01/31,8031,2021/03/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2021/01/31 to 2021/03/31,,,,,,,,,,,,,,,,,,,2,2,2021/03/31,2021/03/31,0,2021/03/31,USD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,298,,,,,,,,3,2021/04/30,60672,2021/06/30,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2021/04/30 to 2021/06/30,,,,,,,,,,,,,,,,,,,2,2,2021/06/30,2021/06/30,229430,2021/06/30,USD,,,,,,,,,,,
2603-STDS_SPS,USD,en,0,Standards and Quality Infrastructure,"Over the last 20 years, there has been a drive towards tariff reduction under the auspices of the WTO. As a result, there has been a 15% reduction in applied tariffs, resulting in the current average tariff of 9% applied by WTO members. Given the substantial reduction in tariffs, focus in trade facilitation has now shifted to non-tariff measures that impede trade, and in many cases, have a higher impact than the tariffs. Non-tariff measures include discriminatory regulations, procedures and fees that are sometimes used in a protectionist manner. There is also widespread use of quality parameters (also referred to as technical barriers to trade), that go beyond the legitimate requirements, and have the impact of impeding trade. These measures include standards, product specifications such as product characteristics, production methods, packaging or labelling, and related processes that are used to verify compliance. 

This programme aims to create an environment that supports compliance to Standards and Technical Regulations, without necessarily creating additional barriers to trade. Its aim is to enhance the capacity of regulatory agencies at the national levels, such as National Bureaux of Standards (NSBs), Food and Drug Agencies (FDAs), and other affiliate agencies, to enforce compliance to Standards and Technical Regulations, while facilitating trade. The programme also seeks to increase product, process and system certification for firms and small and medium enterprises (SMEs) as a means to demonstrate compliance to voluntary and compulsory standards and technical regulations. Regionally, the programme will support cooperation in harmonization, mutual recognition and equivalence of technical regulations to ease cross-border trade in goods. This will be through regional interventions to address country-specific requirements such as testing, labelling and certification. 

In summary, the programme interventions will:
1.	Increase regulatory coordination at the regional and international level to reduce multiplicity of mandatory quality requirements.
2.	Improve the capacity of firms and SMEs to comply with Standards and Technical Regulations for relevant markets
3.	Enhance the capacity of regulatory agencies (NSBs, FDAs and affiliate agencies) to enforce compliance to set Standards and Technical Regulations ",,,,2,2017/07/01,,2017/07/01,2023/06/30,4,23,TradeMark East Africa,,,,298,100,1,,33120,34,,,3,2019/10/31,531560,2019/12/31,The provided cumulative expenditure figures excludes the related overhead and project management costs for the period from 2019/10/31 to 2019/12/31,,,,,,,,,,,,,,,,,,,2,2,2019/12/31,2019/12/31,0,2019/12/31,USD,,,,,,,,,,,
